,region,location,location_link,name,link,rating,rating_num,latitude,longitude,cooking,service,price_quality,environment,excellence_cert,address,price,families,couples,alone,business,friends,mar_may,jun_aug,sep_nov,dec_feb,excellent,very_good,good,bad,very_bad,Italian,first_foreign_new,second_foreign_new,excellent_p,very_good_p,good_p,bad_p,very_p,families_p,couples_p,alone_p,business_p,friends_p,mar_may_p,jun_aug_p,sep_nov_p,dec_feb_p
151,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Taste of Asia_x000D_
",/Restaurant_Review-g188669-d3623229-Reviews-Taste_of_Asia-Leuven_Flemish_Brabant_Province.html,4,92,50.879921,4.69805,4,4,4,3.5,0,"Indirizzo:_x000D_
 Brusselsestraat 42 B, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,4,8,4,2,15,16,10,9,5,15,17,6,1,1,NA,NA,NA,0.16304347826087,0.184782608695652,0.0652173913043478,0.0108695652173913,0.0108695652173913,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0217391304347826,0.16304347826087,0.173913043478261,0.108695652173913,0.0978260869565217,0.0543478260869565
288,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Domino's_x000D_
",/Restaurant_Review-g188669-d9832190-Reviews-Domino_s-Leuven_Flemish_Brabant_Province.html,4.5,4,50.878799,4.69998,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Oude Markt 56, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,0,0,0,1,0,2,0,0,0,2,0,0,0,NA,NA,NA,0,0.5,0,0,0,0,0,0,0,0.25,0,0.5,0,0
4,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Karamna Snack & Restaurant_x000D_
",/Restaurant_Review-g188669-d11672578-Reviews-Karamna_Snack_Restaurant-Leuven_Flemish_Brabant_Province.html,4.5,156,50.877495,4.699275,4.5,4.5,4.5,NA,1,"Indirizzo:_x000D_
 Oude Markt 25, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,5,12,4,0,18,10,6,15,9,34,6,0,0,0,NA,NA,NA,0.217948717948718,0.0384615384615385,0,0,0,0.032051282051282,0.0769230769230769,0.0256410256410256,0,0.115384615384615,0.0641025641025641,0.0384615384615385,0.0961538461538462,0.0576923076923077
143,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Bar Nine_x000D_
",/Restaurant_Review-g188669-d8093430-Reviews-Bar_Nine-Leuven_Flemish_Brabant_Province.html,3.5,130,50.878227,4.699875,4,3.5,3.5,NA,0,"Indirizzo:_x000D_
 Oude Markt 9-10, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,3,6,3,1,21,5,14,12,5,8,17,5,2,4,NA,NA,NA,0.0615384615384615,0.130769230769231,0.0384615384615385,0.0153846153846154,0.0307692307692308,0.0230769230769231,0.0461538461538462,0.0230769230769231,0.00769230769230769,0.161538461538462,0.0384615384615385,0.107692307692308,0.0923076923076923,0.0384615384615385
180,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
L'Etoile D'Or_x000D_
",/Restaurant_Review-g188669-d3580725-Reviews-L_Etoile_D_Or-Leuven_Flemish_Brabant_Province.html,4,75,50.881901,4.71435,4,4,4,3,0,"Indirizzo:_x000D_
 Tiensevest 16 | 3000, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,2,6,0,0,1,3,6,1,2,4,4,2,0,2,NA,NA,NA,0.0533333333333333,0.0533333333333333,0.0266666666666667,0,0.0266666666666667,0.0266666666666667,0.08,0,0,0.0133333333333333,0.04,0.08,0.0133333333333333,0.0266666666666667
208,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Wereldcafe.coop_x000D_
",/Restaurant_Review-g188669-d8447504-Reviews-Wereldcafe_coop-Leuven_Flemish_Brabant_Province.html,4.5,11,50.878368,4.6979,4,4.5,4.5,NA,0,"Indirizzo:_x000D_
 Joris Helleputteplein 2, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,0,0,0,2,1,1,0,0,1,1,0,0,0,NA,NA,NA,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0
343,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Leonidas Confiserie Java_x000D_
",/Restaurant_Review-g188669-d10040127-Reviews-Leonidas_Confiserie_Java-Leuven_Flemish_Brabant_Province.html,3,9,50.880043,4.707314,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Jan Stasstraat 20, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,1,0,0,1,1,0,2,0,0,2,0,0,1,NA,NA,NA,0,0.222222222222222,0,0,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,0.111111111111111,0,0.222222222222222,0
249,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Imanus_x000D_
",/Restaurant_Review-g188669-d4959520-Reviews-Imanus-Leuven_Flemish_Brabant_Province.html,4,10,50.87772,4.70101,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Naamsestraat 17, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,0,0,1,1,0,2,0,0,1,1,0,0,0,NA,NA,NA,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.2,0,0
3,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Gainsbourg_x000D_
",/Restaurant_Review-g188669-d7741994-Reviews-Gainsbourg-Leuven_Flemish_Brabant_Province.html,4.5,243,50.87627,4.706633,4.5,4.5,4,NA,1,"Indirizzo:_x000D_
 Kardinaal Mercierplein 1, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,1,3,0,0,11,5,6,4,1,4,6,2,3,1,NA,NA,NA,0.0164609053497942,0.0246913580246914,0.00823045267489712,0.0123456790123457,0.00411522633744856,0.00411522633744856,0.0123456790123457,0,0,0.0452674897119342,0.0205761316872428,0.0246913580246914,0.0164609053497942,0.00411522633744856
154,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Cafe Komeet_x000D_
",/Restaurant_Review-g188669-d740895-Reviews-Cafe_Komeet-Leuven_Flemish_Brabant_Province.html,4,35,50.878799,4.69973,4,4,4.5,3.5,0,"Indirizzo:_x000D_
 Oude Markt 54, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,1,0,0,4,0,2,2,2,2,2,1,1,0,NA,NA,NA,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286,0,0,0.0285714285714286,0,0,0.114285714285714,0,0.0571428571428571,0.0571428571428571,0.0571428571428571
193,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Corfou_x000D_
",/Restaurant_Review-g188669-d740905-Reviews-Corfou-Leuven_Flemish_Brabant_Province.html,3.5,76,50.880981,4.7136,3.5,3.5,3.5,3,0,"Indirizzo:_x000D_
 Bondgenotenlaan 173, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,2,3,0,5,6,5,3,4,8,4,8,6,1,1,NA,NA,NA,0.0526315789473684,0.105263157894737,0.0789473684210526,0.0131578947368421,0.0131578947368421,0.0263157894736842,0.0394736842105263,0,0.0657894736842105,0.0789473684210526,0.0657894736842105,0.0394736842105263,0.0526315789473684,0.105263157894737
109,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Agora_x000D_
",/Restaurant_Review-g188669-d740884-Reviews-Agora-Leuven_Flemish_Brabant_Province.html,3.5,165,50.879158,4.700824,4,4,3.5,4,0,"Indirizzo:_x000D_
 Grote Markt 3, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,9,20,3,6,10,12,17,11,13,11,30,8,2,2,NA,NA,NA,0.0666666666666667,0.181818181818182,0.0484848484848485,0.0121212121212121,0.0121212121212121,0.0545454545454545,0.121212121212121,0.0181818181818182,0.0363636363636364,0.0606060606060606,0.0727272727272727,0.103030303030303,0.0666666666666667,0.0787878787878788
262,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Pizzeria - Pasteria Da Mario_x000D_
",/Restaurant_Review-g641779-d13376687-Reviews-Pizzeria_Pasteria_Da_Mario-Heverlee_Leuven_Flemish_Brabant_Province.html,4.5,6,50.865822,4.69583,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Waversebaan 2, Heverlee, Leuven 3001, Belgio _x000D_
_x000D_
",NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0
14,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Rossi_x000D_
",/Restaurant_Review-g188669-d969130-Reviews-Rossi-Leuven_Flemish_Brabant_Province.html,4,386,50.877472,4.70086,4.5,4,4,4,1,"Indirizzo:_x000D_
 Standonckstraat 2, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,17,37,5,14,47,36,41,30,28,85,33,8,7,2,NA,NA,NA,0.22020725388601,0.0854922279792746,0.0207253886010363,0.0181347150259067,0.00518134715025907,0.0440414507772021,0.0958549222797927,0.0129533678756477,0.0362694300518135,0.121761658031088,0.0932642487046632,0.106217616580311,0.077720207253886,0.0725388601036269
322,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Snack Haryad_x000D_
",/Restaurant_Review-g3833828-d10860140-Reviews-Snack_Haryad-Kessel_Lo_Leuven_Flemish_Brabant_Province.html,5,1,50.883579,4.71987,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Diestsesteenweg 98, Kessel-Lo, Leuven 3010, Belgio _x000D_
_x000D_
",NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0
202,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Bar Del Sol_x000D_
",/Restaurant_Review-g188669-d948249-Reviews-Bar_Del_Sol-Leuven_Flemish_Brabant_Province.html,3.5,36,50.870811,4.698114,4,3.5,4,4,0,"Indirizzo:_x000D_
 Schapenstraat 105, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,3,4,1,1,22,15,12,5,4,8,17,6,3,2,NA,NA,NA,0.222222222222222,0.472222222222222,0.166666666666667,0.0833333333333333,0.0555555555555556,0.0833333333333333,0.111111111111111,0.0277777777777778,0.0277777777777778,0.611111111111111,0.416666666666667,0.333333333333333,0.138888888888889,0.111111111111111
237,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Nosh_x000D_
",/Restaurant_Review-g188669-d3422179-Reviews-Nosh-Leuven_Flemish_Brabant_Province.html,3.5,118,50.878391,4.700879,3.5,3,3,3,0,"Indirizzo:_x000D_
 Naamsestraat 14 | 3000 Leuven, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,20,38,3,1,45,27,29,36,26,24,40,23,13,18,NA,NA,NA,0.203389830508475,0.338983050847458,0.194915254237288,0.110169491525424,0.152542372881356,0.169491525423729,0.322033898305085,0.0254237288135593,0.00847457627118644,0.38135593220339,0.228813559322034,0.245762711864407,0.305084745762712,0.220338983050847
247,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
De Kruimel_x000D_
",/Restaurant_Review-g188669-d740918-Reviews-De_Kruimel-Leuven_Flemish_Brabant_Province.html,3.5,30,50.876534,4.706394,4,3.5,4.5,3.5,0,"Indirizzo:_x000D_
 Tiensestraat 92, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,5,5,0,2,15,6,5,5,14,9,14,0,3,4,NA,NA,NA,0.3,0.466666666666667,0,0.1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.0666666666666667,0.5,0.2,0.166666666666667,0.166666666666667,0.466666666666667
289,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Wazawok_x000D_
",/Restaurant_Review-g188669-d11846927-Reviews-Wazawok-Leuven_Flemish_Brabant_Province.html,4,6,50.878941,4.70306,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Rector de Somerplein 15, Leuven 3000, Belgio _x000D_
_x000D_
",NA,2,2,1,0,1,1,1,2,2,1,3,2,0,0,NA,NA,NA,0.166666666666667,0.5,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333
240,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
brasserie Absolut_x000D_
",/Restaurant_Review-g188669-d3820977-Reviews-Brasserie_Absolut-Leuven_Flemish_Brabant_Province.html,3.5,64,50.885113,4.697758,4,3.5,3.5,4,0,"Indirizzo:_x000D_
 Mechelsestraat 177, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,11,23,0,4,24,22,17,10,15,20,20,13,6,5,NA,NA,NA,0.3125,0.3125,0.203125,0.09375,0.078125,0.171875,0.359375,0,0.0625,0.375,0.34375,0.265625,0.15625,0.234375
210,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Nour El Kamar_x000D_
",/Restaurant_Review-g188669-d1204508-Reviews-Nour_El_Kamar-Leuven_Flemish_Brabant_Province.html,4.5,12,50.87183,4.70421,4,4.5,4,NA,0,"Indirizzo:_x000D_
 Parkstraat 125, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,2,4,0,1,4,7,3,0,2,3,9,0,0,0,NA,NA,NA,0.25,0.75,0,0,0,0.166666666666667,0.333333333333333,0,0.0833333333333333,0.333333333333333,0.583333333333333,0.25,0,0.166666666666667
100,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Brasserie Foyer_x000D_
",/Restaurant_Review-g188669-d3460194-Reviews-Brasserie_Foyer-Leuven_Flemish_Brabant_Province.html,4,100,50.87989,4.700181,4,4,4,4,0,"Indirizzo:_x000D_
 Mathieu de Layensplein 5, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,15,35,5,6,29,30,22,24,24,24,54,16,3,3,NA,NA,NA,0.24,0.54,0.16,0.03,0.03,0.15,0.35,0.05,0.06,0.29,0.3,0.22,0.24,0.24
122,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Sushi Leuven_x000D_
",/Restaurant_Review-g188669-d3178083-Reviews-Sushi_Leuven-Leuven_Flemish_Brabant_Province.html,4,67,50.878262,4.70347,4,4,4,4,0,"Indirizzo:_x000D_
 Tiensestraat 28, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,9,24,1,4,20,12,17,18,20,22,28,11,5,1,NA,NA,NA,0.328358208955224,0.417910447761194,0.164179104477612,0.0746268656716418,0.0149253731343284,0.134328358208955,0.358208955223881,0.0149253731343284,0.0597014925373134,0.298507462686567,0.17910447761194,0.253731343283582,0.26865671641791,0.298507462686567
15,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Bistro Julia en Elias_x000D_
",/Restaurant_Review-g188669-d4060692-Reviews-Bistro_Julia_en_Elias-Leuven_Flemish_Brabant_Province.html,4,167,50.880966,4.700306,4.5,4,4,4.5,1,"Indirizzo:_x000D_
 Busleidengang 6 D, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,25,57,3,23,46,49,51,35,32,76,59,25,7,0,NA,NA,NA,0.455089820359281,0.353293413173653,0.149700598802395,0.0419161676646707,0,0.149700598802395,0.341317365269461,0.0179640718562874,0.137724550898204,0.275449101796407,0.293413173652695,0.305389221556886,0.209580838323353,0.191616766467066
205,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Brasserie Deauville_x000D_
",/Restaurant_Review-g188669-d7353491-Reviews-Brasserie_Deauville-Leuven_Flemish_Brabant_Province.html,4,13,50.879559,4.7023,4,4.5,4,NA,0,"Indirizzo:_x000D_
 Diestsestraat 2, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,3,3,2,2,2,0,5,5,3,4,7,2,0,0,NA,NA,NA,0.307692307692308,0.538461538461538,0.153846153846154,0,0,0.230769230769231,0.230769230769231,0.153846153846154,0.153846153846154,0.153846153846154,0,0.384615384615385,0.384615384615385,0.230769230769231
172,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Otomat_x000D_
",/Restaurant_Review-g188669-d14004629-Reviews-Otomat-Leuven_Flemish_Brabant_Province.html,4,21,50.87801,4.703728,3.5,4.5,3,NA,0,"Indirizzo:_x000D_
 Tiensestraat 33, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,2,8,1,3,7,5,12,4,0,11,7,0,2,1,NA,NA,NA,0.523809523809524,0.333333333333333,0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.380952380952381,0.0476190476190476,0.142857142857143,0.333333333333333,0.238095238095238,0.571428571428571,0.19047619047619,0
259,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Samourai_x000D_
",/Restaurant_Review-g188669-d896705-Reviews-Samourai-Leuven_Flemish_Brabant_Province.html,3.5,208,50.878246,4.70236,3.5,3.5,3.5,3,0,"Indirizzo:_x000D_
 Muntstraat 9, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,29,59,6,7,83,59,57,64,28,66,58,30,17,37,NA,NA,NA,0.317307692307692,0.278846153846154,0.144230769230769,0.0817307692307692,0.177884615384615,0.139423076923077,0.283653846153846,0.0288461538461538,0.0336538461538462,0.399038461538462,0.283653846153846,0.274038461538462,0.307692307692308,0.134615384615385
118,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Kyoto Sushi_x000D_
",/Restaurant_Review-g188669-d7686920-Reviews-Kyoto_Sushi-Leuven_Flemish_Brabant_Province.html,4,51,50.874027,4.712825,4.5,4,4.5,NA,0,"Indirizzo:_x000D_
 Tiensestraat 239, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,11,15,3,2,16,14,22,8,7,27,14,6,3,1,NA,NA,NA,0.529411764705882,0.274509803921569,0.117647058823529,0.0588235294117647,0.0196078431372549,0.215686274509804,0.294117647058824,0.0588235294117647,0.0392156862745098,0.313725490196078,0.274509803921569,0.431372549019608,0.156862745098039,0.137254901960784
120,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Madmum Coffee Roastery & Bar_x000D_
",/Restaurant_Review-g188669-d14543341-Reviews-Madmum_Coffee_Roastery_Bar-Leuven_Flemish_Brabant_Province.html,4.5,25,50.877968,4.70353,4.5,5,4.5,NA,0,"Indirizzo:_x000D_
 Tiensestraat 38, Leuven 3000, Belgio _x000D_
_x000D_
",€,2,5,2,1,14,0,20,5,0,20,2,2,0,1,NA,NA,NA,0.8,0.08,0.08,0,0.04,0.08,0.2,0.08,0.04,0.56,0,0.8,0.2,0
319,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Mezza Drie_x000D_
",/Restaurant_Review-g188669-d7690633-Reviews-Mezza_Drie-Leuven_Flemish_Brabant_Province.html,4.5,2,50.880093,4.700309,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Mathieu de Layensplein 9, Leuven 3000, Belgio _x000D_
_x000D_
",NA,1,0,1,0,0,0,0,0,2,1,1,0,0,0,NA,NA,NA,0.5,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,1
164,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Restaurant Buddha House_x000D_
",/Restaurant_Review-g188669-d6870813-Reviews-Restaurant_Buddha_House-Leuven_Flemish_Brabant_Province.html,4,29,50.87656,4.70634,4.5,4,4.5,NA,0,"Indirizzo:_x000D_
 Tiensestraat 79, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,5,11,1,1,8,7,9,10,3,13,11,4,0,1,NA,NA,NA,0.448275862068966,0.379310344827586,0.137931034482759,0,0.0344827586206897,0.172413793103448,0.379310344827586,0.0344827586206897,0.0344827586206897,0.275862068965517,0.241379310344828,0.310344827586207,0.344827586206897,0.103448275862069
64,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
't Zwart Schaap_x000D_
",/Restaurant_Review-g188669-d740881-Reviews-T_Zwart_Schaap-Leuven_Flemish_Brabant_Province.html,4,146,50.878887,4.701686,4.5,4.5,4,4,1,"Indirizzo:_x000D_
 Boekhandelstraat 1, Leuven 3000, Belgio _x000D_
_x000D_
",€€€€,17,37,1,27,51,35,31,46,34,69,57,10,5,5,NA,NA,NA,0.472602739726027,0.39041095890411,0.0684931506849315,0.0342465753424658,0.0342465753424658,0.116438356164384,0.253424657534247,0.00684931506849315,0.184931506849315,0.349315068493151,0.23972602739726,0.212328767123288,0.315068493150685,0.232876712328767
351,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
De Frittoerist_x000D_
",/Restaurant_Review-g188669-d12820099-Reviews-De_Frittoerist-Leuven_Flemish_Brabant_Province.html,3,8,50.879971,4.69,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Sint-Jacobsplein, Leuven 3000, Belgio _x000D_
_x000D_
",NA,0,1,3,0,4,0,3,5,0,4,0,0,1,3,NA,NA,NA,0.5,0,0,0.125,0.375,0,0.125,0.375,0,0.5,0,0.375,0.625,0
318,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Casa Ra Toca_x000D_
",/Restaurant_Review-g188669-d10523495-Reviews-Casa_Ra_Toca-Leuven_Flemish_Brabant_Province.html,4.5,2,50.879181,4.69991,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Parijsstraat 7, Leuven 3000, Belgio _x000D_
_x000D_
",NA,0,1,0,0,1,0,2,0,0,1,1,0,0,0,NA,NA,NA,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,1,0,0
299,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Vesper_x000D_
",/Restaurant_Review-g188669-d11891053-Reviews-Vesper-Leuven_Flemish_Brabant_Province.html,5,2,50.878082,4.69917,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Oude Markt 39, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,0,0,0,2,0,1,0,1,2,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5
323,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
McDonald's Leuven_x000D_
",/Restaurant_Review-g188669-d8869882-Reviews-McDonald_s_Leuven-Leuven_Flemish_Brabant_Province.html,3.5,18,50.878811,4.700137,3.5,3,3.5,NA,0,"Indirizzo:_x000D_
 Kortestraat 7, Leuven 3000, Belgio _x000D_
_x000D_
",€,5,3,6,0,4,7,3,6,2,3,4,9,2,0,NA,NA,NA,0.166666666666667,0.222222222222222,0.5,0.111111111111111,0,0.277777777777778,0.166666666666667,0.333333333333333,0,0.222222222222222,0.388888888888889,0.166666666666667,0.333333333333333,0.111111111111111
20,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Sakura Sushi & Sashimi_x000D_
",/Restaurant_Review-g188669-d2706837-Reviews-Sakura_Sushi_Sashimi-Leuven_Flemish_Brabant_Province.html,4,263,50.878151,4.703,4.5,3.5,4,3.5,1,"Indirizzo:_x000D_
 Muntstraat 21, Leuven 3000, Belgio _x000D_
_x000D_
",€€ - €€€,29,86,12,14,93,63,91,57,52,119,98,26,9,11,NA,NA,NA,0.452471482889734,0.372623574144487,0.0988593155893536,0.0342205323193916,0.0418250950570342,0.110266159695817,0.326996197718631,0.0456273764258555,0.0532319391634981,0.35361216730038,0.239543726235741,0.346007604562738,0.216730038022814,0.197718631178707
155,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
Belgaleiro_x000D_
",/Restaurant_Review-g188669-d7817972-Reviews-Belgaleiro-Leuven_Flemish_Brabant_Province.html,4.5,15,50.879642,4.689083,4.5,4.5,4.5,NA,0,"Indirizzo:_x000D_
 Goudsbloemstraat 50 | near Sint Jacobsplein, Leuven 3000, Belgio _x000D_
_x000D_
",€,2,1,2,0,8,2,6,4,3,11,4,0,0,0,NA,NA,NA,0.733333333333333,0.266666666666667,0,0,0,0.133333333333333,0.0666666666666667,0.133333333333333,0,0.533333333333333,0.133333333333333,0.4,0.266666666666667,0.2
177,Leuven,Leuven_Flemish_Brabant_Province,https://www.tripadvisor.it/Restaurants-g188669-Leuven_Flemish_Brabant_Province.html,"_x000D_
XL Noodles_x000D_
",/Restaurant_Review-g188669-d12398834-Reviews-XL_Noodles-Leuven_Flemish_Brabant_Province.html,4.5,12,50.877079,4.70395,NA,NA,NA,NA,0,"Indirizzo:_x000D_
 Alfons Smetsplein 8, Leuven 3000, Belgio _x000D_
_x000D_
",€,0,3,2,0,6,1,4,5,2,7,4,1,0,0,NA,NA,NA,0.583333333333333,0.333333333333333,0.0833333333333333,0,0,0,0.25,0.166666666666667,0,0.5,0.0833333333333333,0.333333333333333,0.416666666666667,0.166666666666667
